State_Name,State_ab,Zip_Code,Mean
Texas,TX,76103,75311
Texas,TX,78249,61578
Texas,TX,76107,77401
Texas,TX,76107,86901
Texas,TX,76109,75785
Texas,TX,76105,33179
Texas,TX,76131,71295
Texas,TX,76133,60204
Texas,TX,76133,59138
Texas,TX,76119,45773
Texas,TX,76118,89889
Texas,TX,76179,54856
Texas,TX,78249,81888
Texas,TX,76114,46878
Texas,TX,76116,88898
Texas,TX,76123,73020
Texas,TX,76028,73453
Texas,TX,76063,141323
Texas,TX,76013,64815
Texas,TX,76015,56920
Texas,TX,75052,92416
Texas,TX,75054,122505
Texas,TX,76012,111458
Texas,TX,78006,120859
Texas,TX,76180,99215
Texas,TX,76180,77795
Texas,TX,76040,76948
Texas,TX,76034,154141
Texas,TX,76021,92925
Texas,TX,76051,57153
Texas,TX,76248,103374
Texas,TX,76248,81867
Texas,TX,76137,70194
Texas,TX,76179,78875
Texas,TX,78212,48240
Texas,TX,76012,50211
Texas,TX,76010,35779
Texas,TX,76013,67254
Texas,TX,76104,52297
Texas,TX,79603,46709
Texas,TX,79602,33630
Texas,TX,79606,40188
Texas,TX,79536,58162
Texas,TX,75455,63326
Texas,TX,76905,69504
Texas,TX,78213,119001
Texas,TX,76903,50604
Texas,TX,78731,102000
Texas,TX,78722,81858
Texas,TX,78702,73964
Texas,TX,78704,61893
Texas,TX,78703,139645
Texas,TX,78750,111073
Texas,TX,78738,115087
Texas,TX,78713,69082
Texas,TX,78738,116427
Texas,TX,78216,41885
Texas,TX,78738,107572
Texas,TX,78758,42699
Texas,TX,78064,78521
Texas,TX,78758,49975
Texas,TX,78754,68602
Texas,TX,78758,67651
Texas,TX,78660,53035
Texas,TX,78746,169051
Texas,TX,78704,56958
Texas,TX,78667,70737
Texas,TX,78741,49532
Texas,TX,78130,129530
Texas,TX,78617,0
Texas,TX,78748,72928
Texas,TX,78744,63953
Texas,TX,75862,50013
Texas,TX,75647,60628
Texas,TX,78802,53462
Texas,TX,78837,71361
Texas,TX,75754,58849
Texas,TX,77902,47425
Texas,TX,77902,72483
Texas,TX,78258,119962
Texas,TX,77320,59747
Texas,TX,77484,77739
Texas,TX,75029,37509
Texas,TX,78040,27939
Texas,TX,78043,40465
Texas,TX,78041,78506
Texas,TX,78041,37881
Texas,TX,78046,59665
Texas,TX,78041,0
Texas,TX,77437,50042
Texas,TX,78227,51006
Texas,TX,76301,53332
Texas,TX,76308,71371
Texas,TX,76305,37617
Texas,TX,76311,0
Texas,TX,78566,0
Texas,TX,78628,54491
Texas,TX,78641,78623
Texas,TX,78613,91240
Texas,TX,78729,53187
Texas,TX,78717,76178
Texas,TX,76692,70046
Texas,TX,78664,136485
Texas,TX,76578,70857
Texas,TX,78664,56867
Texas,TX,78121,68628
Texas,TX,78147,78608
Texas,TX,76073,76843
Texas,TX,75783,49087
Texas,TX,76450,59992
Texas,TX,75763,61645
Texas,TX,75802,50294
Texas,TX,75503,80585
Texas,TX,75802,70334
Texas,TX,75839,58968
Texas,TX,79714,77651
Texas,TX,75969,51605
Texas,TX,75904,79508
Texas,TX,75901,44316
Texas,TX,75904,96045
Texas,TX,75941,49050
Texas,TX,78381,61027
Texas,TX,78381,61895
Texas,TX,75559,57771
Texas,TX,76310,78117
Texas,TX,79019,58260
Texas,TX,78065,66643
Texas,TX,78011,69528
Texas,TX,77474,45883
Texas,TX,77418,93033
Texas,TX,79353,54473
Texas,TX,78003,79448
Texas,TX,78602,56463
Texas,TX,78602,62086
Texas,TX,77511,98555
Texas,TX,78957,63098
Texas,TX,78662,60919
Texas,TX,78389,109325
Texas,TX,78102,42225
Texas,TX,78102,54061
Texas,TX,76513,78796
Texas,TX,76501,61486
Texas,TX,76504,34868
Texas,TX,76504,56624
Texas,TX,76502,100774
Texas,TX,77511,74503
Texas,TX,76513,35725
Texas,TX,76513,88139
Texas,TX,76548,90355
Texas,TX,76543,46431
Texas,TX,76543,45160
Texas,TX,76543,49701
Texas,TX,76543,50285
Texas,TX,76541,30937
Texas,TX,76542,30944
Texas,TX,76549,67622
Texas,TX,77534,76977
Texas,TX,76549,67760
Texas,TX,76544,40894
Texas,TX,76571,83486
Texas,TX,76540,0
Texas,TX,78207,17530
Texas,TX,78234,70206
Texas,TX,78209,107578
Texas,TX,78234,46251
Texas,TX,78209,71993
Texas,TX,78209,83526
Texas,TX,77541,78072
Texas,TX,78217,68695
Texas,TX,78217,74919
Texas,TX,78003,57640
Texas,TX,78217,81136
Texas,TX,78232,83920
Texas,TX,78247,77717
Texas,TX,78217,37222
Texas,TX,78233,93788
Texas,TX,78218,59834
Texas,TX,78109,95412
Texas,TX,78239,40610
Texas,TX,77541,63657
Texas,TX,78148,62694
Texas,TX,78233,74059
Texas,TX,78148,75455
Texas,TX,78247,72995
Texas,TX,78247,109285
Texas,TX,78713,107195
Texas,TX,78203,52314
Texas,TX,78220,34941
Texas,TX,78202,23651
Texas,TX,78220,30647
Texas,TX,77803,34690
Texas,TX,78220,36209
Texas,TX,78219,62739
Texas,TX,78154,43880
Texas,TX,78109,71949
Texas,TX,78244,43753
Texas,TX,78210,41484
Texas,TX,78222,38050
Texas,TX,78210,34723
Texas,TX,78223,35232
Texas,TX,78223,40528
Texas,TX,77840,37113
Texas,TX,78223,76727
Texas,TX,78263,85048
Texas,TX,78214,30246
Texas,TX,78211,42511
Texas,TX,78214,44417
Texas,TX,78221,26137
Texas,TX,78224,35569
Texas,TX,78221,36814
Texas,TX,78221,49811
Texas,TX,78221,47993
Texas,TX,77845,59296
Texas,TX,78207,33835
Texas,TX,78225,41289
Texas,TX,78207,48373
Texas,TX,78226,24210
Texas,TX,78252,52219
Texas,TX,78252,38789
Texas,TX,78242,59655
Texas,TX,78252,45080
Texas,TX,78252,59370
Texas,TX,78207,38130
Texas,TX,77840,20684
Texas,TX,78207,31024
Texas,TX,78201,25451
Texas,TX,78237,30998
Texas,TX,78237,33191
Texas,TX,78227,33456
Texas,TX,78227,39112
Texas,TX,78227,36116
Texas,TX,78245,33555
Texas,TX,78245,47747
Texas,TX,78251,74883
Texas,TX,78355,36098
Texas,TX,78252,61053
Texas,TX,78251,97762
Texas,TX,78253,106007
Texas,TX,78201,67829
Texas,TX,78201,31188
Texas,TX,78228,63084
Texas,TX,78201,83909
Texas,TX,78229,54474
Texas,TX,78213,35875
Texas,TX,78229,40096
Texas,TX,76801,55620
Texas,TX,78230,97564
Texas,TX,78230,62577
Texas,TX,78240,33975
Texas,TX,78240,61980
Texas,TX,78254,54528
Texas,TX,78250,85963
Texas,TX,78250,53379
Texas,TX,78249,113671
Texas,TX,78023,106871
Texas,TX,78254,78674
Texas,TX,78611,53636
Texas,TX,78249,39022
Texas,TX,78230,106233
Texas,TX,78249,64172
Texas,TX,78249,71218
Texas,TX,78257,130521
Texas,TX,78015,142688
Texas,TX,78201,44450
Texas,TX,78201,39246
Texas,TX,78201,42223
Texas,TX,78201,151032
Texas,TX,78644,45965
Texas,TX,78213,45052
Texas,TX,78213,31877
Texas,TX,78216,58179
Texas,TX,78231,90040
Texas,TX,78213,39579
Texas,TX,78249,84285
Texas,TX,78232,129867
Texas,TX,78258,160215
Texas,TX,78258,174865
Texas,TX,78258,89510
Texas,TX,79510,52183
Texas,TX,78209,66269
Texas,TX,78130,0
Texas,TX,78602,79405
Texas,TX,78606,69478
Texas,TX,76692,75737
Texas,TX,75503,36073
Texas,TX,75501,30549
Texas,TX,75501,23379
Texas,TX,75569,78469
Texas,TX,75501,35660
Texas,TX,75573,47287
Texas,TX,78550,30012
Texas,TX,75559,55667
Texas,TX,75559,61559
Texas,TX,77588,73123
Texas,TX,77588,91454
Texas,TX,77588,106337
Texas,TX,77584,106753
Texas,TX,77511,55761
Texas,TX,77511,62953
Texas,TX,77511,64147
Texas,TX,77583,87931
Texas,TX,78550,90142
Texas,TX,77515,108019
Texas,TX,77534,83946
Texas,TX,77480,56566
Texas,TX,77486,60840
Texas,TX,77541,113898
Texas,TX,77541,70677
Texas,TX,77541,38402
Texas,TX,77541,71753
Texas,TX,77541,97395
Texas,TX,77541,0
Texas,TX,78550,57752
Texas,TX,77807,42683
Texas,TX,77803,48323
Texas,TX,77803,63529
Texas,TX,77803,31778
Texas,TX,77801,28654
Texas,TX,77840,54749
Texas,TX,77845,62074
Texas,TX,77840,24904
Texas,TX,77802,53037
Texas,TX,77845,86445
Texas,TX,78520,63223
Texas,TX,77840,18660
Texas,TX,79830,55998
Texas,TX,78355,25195
Texas,TX,76823,56338
Texas,TX,76801,31115
Texas,TX,76801,42941
Texas,TX,77836,85565
Texas,TX,77879,51631
Texas,TX,78611,37491
Texas,TX,78654,88635
Texas,TX,78578,38966
Texas,TX,78644,58610
Texas,TX,78644,70839
Texas,TX,78648,51476
Texas,TX,77979,60903
Texas,TX,77983,63947
Texas,TX,79504,51779
Texas,TX,78550,36682
Texas,TX,78550,54941
Texas,TX,78550,31207
Texas,TX,78550,52703
Texas,TX,78521,37747
Texas,TX,78550,58360
Texas,TX,78586,38706
Texas,TX,78586,23480
Texas,TX,78559,53860
Texas,TX,78586,63083
Texas,TX,78566,44892
Texas,TX,78566,64399
Texas,TX,78520,32677
Texas,TX,78521,68661
Texas,TX,78520,46011
Texas,TX,78521,28037
Texas,TX,78520,38004
Texas,TX,78521,29873
Texas,TX,78521,47625
Texas,TX,78521,40324
Texas,TX,78520,38296
Texas,TX,78520,26435
Texas,TX,78504,39539
Texas,TX,78521,25492
Texas,TX,75686,56442
Texas,TX,79097,70749
Texas,TX,78504,22328
Texas,TX,75574,38501
Texas,TX,75565,67909
Texas,TX,75656,46374
Texas,TX,77580,120928
Texas,TX,77665,59715
Texas,TX,75780,62407
Texas,TX,75766,42944
Texas,TX,75766,43388
Texas,TX,75925,26825
Texas,TX,79201,46548
Texas,TX,75686,56044
Texas,TX,76365,67462
Texas,TX,76834,31867
Texas,TX,75424,79883
Texas,TX,75409,86134
Texas,TX,75078,107733
Texas,TX,75035,101930
Texas,TX,75034,153136
Texas,TX,75034,95588
Texas,TX,75035,131865
Texas,TX,75070,93828
Texas,TX,75563,44203
Texas,TX,75035,160627
Texas,TX,75070,112275
Texas,TX,78102,50897
Texas,TX,75070,128201
Texas,TX,75070,158943
Texas,TX,75070,67844
Texas,TX,75069,86785
Texas,TX,75069,32573
Texas,TX,75407,57765
Texas,TX,75173,90104
Texas,TX,75098,90641
Texas,TX,77571,0
Texas,TX,75094,140738
Texas,TX,75098,95535
Texas,TX,75002,159185
Texas,TX,75002,135524
Texas,TX,75074,107103
Texas,TX,75002,88657
Texas,TX,75002,54617
Texas,TX,75023,82419
Texas,TX,75093,93088
Texas,TX,75075,52772
Texas,TX,75766,51462
Texas,TX,75075,85290
Texas,TX,75023,72375
Texas,TX,75802,53243
Texas,TX,75023,94970
Texas,TX,75023,90363
Texas,TX,75025,103343
Texas,TX,75023,102509
Texas,TX,75093,148184
Texas,TX,75024,114695
Texas,TX,75093,143374
Texas,TX,75093,68436
Texas,TX,76933,57036
Texas,TX,75024,134978
Texas,TX,75252,187840
Texas,TX,75287,73959
Texas,TX,75093,55442
Texas,TX,75252,102804
Texas,TX,75252,128422
Texas,TX,75075,91959
Texas,TX,75074,51160
Texas,TX,75029,100221
Texas,TX,75074,84792
Texas,TX,75078,159864
Texas,TX,77412,49710
Texas,TX,78934,78057
Texas,TX,78130,50341
Texas,TX,78130,50009
Texas,TX,78130,49962
Texas,TX,78133,52120
Texas,TX,78130,116483
Texas,TX,78130,120202
Texas,TX,76444,64102
Texas,TX,76442,45801
Texas,TX,75034,96603
Texas,TX,76252,81928
Texas,TX,76240,35152
Texas,TX,76240,63612
Texas,TX,76525,69858
Texas,TX,76528,70983
Texas,TX,76522,30041
Texas,TX,76522,49754
Texas,TX,76522,55051
Texas,TX,79731,64126
Texas,TX,79357,48259
Texas,TX,75070,105148
Texas,TX,79022,39114
Texas,TX,75206,118150
Texas,TX,75235,71976
Texas,TX,75219,130242
Texas,TX,75219,121299
Texas,TX,75205,76131
Texas,TX,75204,39679
Texas,TX,75206,83920
Texas,TX,75214,106384
Texas,TX,75246,35494
Texas,TX,75035,94634
Texas,TX,75204,27912
Texas,TX,75039,108762
Texas,TX,75223,43182
Texas,TX,75210,21074
Texas,TX,75215,29300
Texas,TX,75203,34877
Texas,TX,75208,41101
Texas,TX,75208,54434
Texas,TX,75216,21431
Texas,TX,75208,58071
Texas,TX,75070,96570
Texas,TX,75216,44162
Texas,TX,75216,28901
Texas,TX,75216,37184
Texas,TX,75039,110500
Texas,TX,75224,50889
Texas,TX,75211,37972
Texas,TX,75211,34558
Texas,TX,75209,54943
Texas,TX,75039,28135
Texas,TX,75230,163647
Texas,TX,75442,75756
Texas,TX,75230,124232
Texas,TX,75243,0
Texas,TX,75231,25165
Texas,TX,75231,40136
Texas,TX,75231,143467
Texas,TX,75238,42490
Texas,TX,75214,48300
Texas,TX,75206,67720
Texas,TX,75218,91845
Texas,TX,75227,50252
Texas,TX,75098,100379
Texas,TX,75216,49228
Texas,TX,75216,30663
Texas,TX,76501,53167
Texas,TX,75216,18661
Texas,TX,75227,34558
Texas,TX,75217,34739
Texas,TX,75217,41107
Texas,TX,75227,32849
Texas,TX,75244,151407
Texas,TX,75244,146397
Texas,TX,75229,57189
Texas,TX,75002,102895
Texas,TX,75220,46789
Texas,TX,75229,70238
Texas,TX,75212,35366
Texas,TX,75211,38106
Texas,TX,75233,31460
Texas,TX,75237,25784
Texas,TX,75232,64277
Texas,TX,75232,29848
Texas,TX,75241,42388
Texas,TX,75217,39657
Texas,TX,75075,76744
Texas,TX,75217,40013
Texas,TX,75217,38956
Texas,TX,75227,52930
Texas,TX,75227,30078
Texas,TX,75228,25293
Texas,TX,75228,76994
Texas,TX,75228,58901
Texas,TX,75228,33684
Texas,TX,75218,115110
Texas,TX,75238,80972
Texas,TX,75023,92031
Texas,TX,75238,96724
Texas,TX,75230,129449
Texas,TX,75230,158345
Texas,TX,75248,96736
Texas,TX,75240,136901
Texas,TX,75230,41992
Texas,TX,75252,148971
Texas,TX,75204,98237
Texas,TX,75204,63425
Texas,TX,75006,64621
Texas,TX,75023,93836
Texas,TX,75006,59195
Texas,TX,75204,68205
Texas,TX,75234,114442
Texas,TX,75001,81139
Texas,TX,75234,56506
Texas,TX,75062,58835
Texas,TX,75062,61279
Texas,TX,75019,127015
Texas,TX,75063,168977
Texas,TX,75019,109664
Texas,TX,75093,114107
Texas,TX,75063,122516
Texas,TX,75063,78393
Texas,TX,75062,109836
Texas,TX,75062,72130
Texas,TX,75062,59452
Texas,TX,75015,58034
Texas,TX,75015,33184
Texas,TX,75015,58689
Texas,TX,75061,101132
Texas,TX,75061,77873
Texas,TX,75252,175415
Texas,TX,75060,34346
Texas,TX,75060,58355
Texas,TX,75060,66530
Texas,TX,75060,76307
Texas,TX,75050,43011
Texas,TX,75050,48709
Texas,TX,75051,65993
Texas,TX,75051,50747
Texas,TX,75052,83366
Texas,TX,75052,69071
Texas,TX,75252,110994
Texas,TX,75054,50982
Texas,TX,75116,49504
Texas,TX,75146,43263
Texas,TX,75116,34564
Texas,TX,75116,87375
Texas,TX,75104,119316
Texas,TX,75237,32949
Texas,TX,75115,111507
Texas,TX,75115,148265
Texas,TX,75115,75610
Texas,TX,75074,58253
Texas,TX,75104,67554
Texas,TX,77060,82127
Texas,TX,75146,78583
Texas,TX,75241,53692
Texas,TX,75159,65945
Texas,TX,75217,34871
Texas,TX,75180,42328
Texas,TX,75181,81698
Texas,TX,75149,62544
Texas,TX,75149,39372
Texas,TX,78962,69979
Texas,TX,75149,24960
Texas,TX,75149,24931
Texas,TX,75150,49753
Texas,TX,75150,82151
Texas,TX,75150,56460
Texas,TX,75182,131877
Texas,TX,75043,40660
Texas,TX,75098,106555
Texas,TX,75043,78921
Texas,TX,75043,56782
Texas,TX,78130,54801
Texas,TX,75185,95115
Texas,TX,75043,79655
Texas,TX,76502,77827
Texas,TX,75043,37453
Texas,TX,75040,42597
Texas,TX,75041,42190
Texas,TX,75041,54860
Texas,TX,75042,53402
Texas,TX,75040,55523
Texas,TX,75042,65442
Texas,TX,75042,41053
Texas,TX,78130,106062
Texas,TX,75243,57923
Texas,TX,75081,70383
Texas,TX,75040,93413
Texas,TX,75044,68248
Texas,TX,75042,63705
Texas,TX,75029,130975
Texas,TX,75081,87803
Texas,TX,75081,118388
Texas,TX,75081,69190
Texas,TX,75080,99106
Texas,TX,76455,52795
Texas,TX,75080,71267
Texas,TX,75080,79567
Utah,UT,84534,47557
Utah,UT,84321,56442
Utah,UT,84716,55983
Utah,UT,84720,52513
Utah,UT,84523,70423
Utah,UT,84333,57732
Utah,UT,84023,65458
Utah,UT,84523,53584
Utah,UT,84629,64041
Utah,UT,84036,84433
Utah,UT,84092,108669
Utah,UT,84526,52411
Utah,UT,84301,66584
Utah,UT,84738,65215
Utah,UT,84526,50503
Utah,UT,84043,86849
Utah,UT,84044,62986
Utah,UT,84325,89123
Utah,UT,84754,54373
Utah,UT,86044,39106
Utah,UT,84624,68710
Utah,UT,84759,52974
Utah,UT,84770,105926
Utah,UT,84064,60479
Utah,UT,84066,70379
Utah,UT,84655,0
Utah,UT,84095,105941
Utah,UT,84651,47950
Utah,UT,84072,49029
Utah,UT,84320,57462
Utah,UT,84032,81443
Utah,UT,84651,84322
Utah,UT,84653,106276
Utah,UT,84103,108170
Utah,UT,84103,73406
Utah,UT,84066,71388
Utah,UT,84102,70065
Utah,UT,84114,65944
Utah,UT,84104,33376
Utah,UT,84101,32100
Utah,UT,84115,48642
Utah,UT,84105,120432
Utah,UT,84108,107313
Utah,UT,84108,95843
Utah,UT,84106,61770
Utah,UT,84124,144118
Utah,UT,84714,61535
Utah,UT,84106,56538
Utah,UT,84109,105110
Utah,UT,84106,70314
Utah,UT,84124,101667
Utah,UT,84121,91252
Utah,UT,84121,93109
Utah,UT,84121,121871
Utah,UT,84115,24683
Utah,UT,84340,78134
Utah,UT,84115,53344
Utah,UT,84106,63917
Utah,UT,84624,65842
Utah,UT,84107,66939
Utah,UT,84123,54114
Utah,UT,84107,94393
Utah,UT,84047,41626
Utah,UT,84047,85571
Utah,UT,84070,82570
Utah,UT,84093,97458
Utah,UT,84092,94982
Utah,UT,84092,139402
Utah,UT,84094,66731
Utah,UT,84116,67662
Utah,UT,84094,74317
Utah,UT,84092,111670
Utah,UT,84020,131085
Utah,UT,84118,79363
Utah,UT,84084,89919
Utah,UT,84088,70307
Utah,UT,84088,58594
Utah,UT,84095,117989
Utah,UT,84065,111835
Utah,UT,84088,68554
Utah,UT,84103,34408
Utah,UT,84088,101352
Utah,UT,84119,49411
Utah,UT,84119,58482
Utah,UT,84120,68522
Utah,UT,84120,74950
Utah,UT,84119,55089
Utah,UT,84123,61482
Utah,UT,84118,66243
Utah,UT,84128,87751
Utah,UT,84118,79627
Utah,UT,84104,49175
Utah,UT,84119,69836
Utah,UT,84118,70829
Utah,UT,84118,53230
Utah,UT,84044,65317
Utah,UT,84044,79452
Utah,UT,84119,62712
Utah,UT,84103,182606
Utah,UT,84535,62398
Utah,UT,84629,54912
Utah,UT,84627,43671
Utah,UT,84105,73717
Utah,UT,84744,64310
Utah,UT,84754,56022
Utah,UT,84036,74198
Utah,UT,84098,71387
Utah,UT,84098,164894
Utah,UT,84074,98842
Utah,UT,84080,90368
Utah,UT,84074,65037
Utah,UT,84026,50068
Utah,UT,84078,91057
Utah,UT,84108,126452
Utah,UT,84043,60834
Utah,UT,84003,48280
Utah,UT,84003,113442
Utah,UT,84062,62362
Utah,UT,84042,69717
Utah,UT,84057,56134
Utah,UT,84057,101360
Utah,UT,84097,36565
Utah,UT,84097,78516
Utah,UT,84058,54881
Utah,UT,84109,86338
Utah,UT,84097,52185
Utah,UT,84604,114020
Utah,UT,84604,0
Utah,UT,84604,21584
Utah,UT,84604,44547
Utah,UT,84604,90427
Utah,UT,84601,57680
Utah,UT,84606,52686
Utah,UT,84606,45746
Utah,UT,84663,68620
Utah,UT,84117,79286
Utah,UT,84663,52895
Utah,UT,84660,52477
Utah,UT,84651,55253
Utah,UT,84005,59612
Utah,UT,84045,118091
Utah,UT,84043,83032
Utah,UT,84004,99215
Utah,UT,84004,115242
Utah,UT,84751,65888
Utah,UT,84043,77346
Utah,UT,84003,158695
Utah,UT,84115,42222
Utah,UT,84062,99769
Utah,UT,84660,69442
Utah,UT,84655,77594
Utah,UT,84655,71099
Utah,UT,84664,104985
Utah,UT,84032,83361
Utah,UT,84738,36633
Utah,UT,84765,57516
Utah,UT,84780,57558
Utah,UT,84790,46393
Utah,UT,84107,57248
Utah,UT,84770,59075
Utah,UT,84734,58989
Utah,UT,84404,70868
Utah,UT,84404,52301
Utah,UT,84401,30527
Utah,UT,84403,39199
Utah,UT,84408,50455
Utah,UT,84403,115400
Utah,UT,84321,40072
Utah,UT,84414,66543
Utah,UT,84414,110839
Utah,UT,84047,66520
Utah,UT,84404,86987
Utah,UT,84067,84901
Utah,UT,84067,46579
Utah,UT,84067,63403
Utah,UT,84403,79823
Utah,UT,84405,66012
Utah,UT,84093,103821
Utah,UT,84094,73707
Utah,UT,84070,76765
Utah,UT,84088,67320
Utah,UT,84065,114745
Utah,UT,84119,50223
Utah,UT,84119,76084
Utah,UT,84123,73487
Utah,UT,84118,89173
Utah,UT,84321,88966
Utah,UT,84118,60133
Utah,UT,84088,84311
Utah,UT,84536,38551
Utah,UT,84701,49536
Utah,UT,84098,111734
Utah,UT,84029,60777
Utah,UT,84078,79354
Utah,UT,84003,99233
Utah,UT,84042,117821
Utah,UT,84097,43250
Utah,UT,84501,43821
Utah,UT,84058,66921
Utah,UT,84604,26907
Utah,UT,84058,70681
Utah,UT,84601,31144
Utah,UT,84660,52452
Utah,UT,84005,90280
Utah,UT,84004,109110
Utah,UT,84003,115234
Utah,UT,84655,86948
Utah,UT,84005,0
Utah,UT,84015,71936
Utah,UT,84765,58742
Utah,UT,84770,38414
Utah,UT,84404,59784
Utah,UT,84401,38945
Utah,UT,84414,98195
Utah,UT,84401,85503
Utah,UT,84067,69628
Utah,UT,84751,87999
Utah,UT,84325,66333
Utah,UT,84301,62598
Utah,UT,84015,43103
Utah,UT,84302,77187
Utah,UT,84302,87435
Utah,UT,84335,48471
Utah,UT,84341,115292
Utah,UT,84341,47644
Utah,UT,84321,59457
Utah,UT,84321,44117
Utah,UT,84321,100095
Utah,UT,84339,77285
Utah,UT,84542,74844
Utah,UT,84041,107542
Utah,UT,84526,50988
Utah,UT,84405,135672
Utah,UT,84015,83141
Utah,UT,84075,89059
Utah,UT,84015,39973
Utah,UT,84015,53032
Utah,UT,84041,72958
Utah,UT,84041,87276
Utah,UT,84041,25474
Utah,UT,84037,112321
Utah,UT,84014,110315
Utah,UT,84025,80641
Utah,UT,84014,76371
Utah,UT,84010,84456
Utah,UT,84010,69093
Utah,UT,84010,42581
Utah,UT,84087,96768
Utah,UT,84072,51190
Utah,UT,84066,93676
Utah,UT,84525,49032
Utah,UT,84532,47836
Utah,UT,84010,95132
Utah,UT,84714,76549
Utah,UT,84720,24044
Utah,UT,84648,65442
Utah,UT,84741,34155
Utah,UT,84631,60321
Utah,UT,84740,43102
Utah,UT,84116,69703
Utah,UT,84116,50253
Vermont,VT,5030,45282
Vermont,VT,5733,58607
Vermont,VT,5143,39757
Vermont,VT,5651,54118
Vermont,VT,5081,51329
Vermont,VT,5656,38291
Vermont,VT,5661,52750
Vermont,VT,5101,44911
Vermont,VT,5059,94092
Vermont,VT,5482,63664
Vermont,VT,5673,64286
Vermont,VT,5001,54650
Vermont,VT,5859,54701
Vermont,VT,5777,55650
Vermont,VT,5743,54373
Vermont,VT,5602,75701
Vermont,VT,5669,72807
Vermont,VT,5201,64670
Vermont,VT,5158,67077
Vermont,VT,5301,73781
Vermont,VT,5048,67764
Vermont,VT,5487,91764
Vermont,VT,5491,97158
Vermont,VT,5753,61620
Vermont,VT,5251,81414
Vermont,VT,5201,71735
Vermont,VT,5201,45820
Vermont,VT,5201,40883
Vermont,VT,5851,46916
Vermont,VT,5851,59200
Vermont,VT,5819,54134
Vermont,VT,5821,66607
Vermont,VT,5401,36283
Vermont,VT,5401,56108
Vermont,VT,5468,85213
Vermont,VT,5446,104890
Vermont,VT,5452,54178
Vermont,VT,5465,109148
Vermont,VT,5477,80395
Vermont,VT,5401,53828
Vermont,VT,5482,102903
Vermont,VT,5461,67634
Vermont,VT,5403,0
Vermont,VT,5457,72697
Vermont,VT,5455,69103
Vermont,VT,5478,34590
Vermont,VT,5478,69731
Vermont,VT,5486,78704
Vermont,VT,5680,71370
Vermont,VT,5675,65489
Vermont,VT,5446,66088
Vermont,VT,5077,57527
Vermont,VT,5872,52918
Vermont,VT,5859,59083
Vermont,VT,5822,50979
Vermont,VT,5733,58838
Vermont,VT,5443,59089
Vermont,VT,5777,51012
Vermont,VT,5701,83000
Vermont,VT,5701,46917
Vermont,VT,5757,63439
Vermont,VT,5758,69668
Vermont,VT,5490,96753
Vermont,VT,5681,63133
Vermont,VT,5676,84936
Vermont,VT,5602,65497
Vermont,VT,5641,58957
Vermont,VT,5669,55158
Vermont,VT,3609,45703
Vermont,VT,5343,52163
Vermont,VT,5341,61968
Vermont,VT,5344,76842
Vermont,VT,5301,48945
Vermont,VT,5401,79353
Vermont,VT,5068,43967
Vermont,VT,5059,88121
Vermont,VT,5048,68323
Vermont,VT,5089,75416
Vermont,VT,5143,39502
Vermont,VT,5156,68432
Vermont,VT,5488,70307
Vermont,VT,5656,43715
Vermont,VT,5060,61701
Virginia,VA,23188,51683
Virginia,VA,24589,29411
Virginia,VA,20165,128721
Virginia,VA,23040,46083
Virginia,VA,23418,26654
Virginia,VA,24084,45917
Virginia,VA,23950,35873
Virginia,VA,23350,29933
Virginia,VA,24328,89491
Virginia,VA,24551,80028
Virginia,VA,24330,32076
Virginia,VA,23060,82807
Virginia,VA,22066,190556
Virginia,VA,23109,76389
Virginia,VA,22315,146228
Virginia,VA,24019,47912
Virginia,VA,22306,74697
Virginia,VA,23867,51066
Virginia,VA,23085,74134
Virginia,VA,22603,103403
Virginia,VA,22079,135190
Virginia,VA,20111,92303
Virginia,VA,22835,54114
Virginia,VA,20110,87923
Virginia,VA,22079,146512
Virginia,VA,23418,61711
Virginia,VA,22025,134180
Virginia,VA,22842,48087
Virginia,VA,24127,51979
Virginia,VA,24271,46810
Virginia,VA,22124,130103
Virginia,VA,24522,39454
Virginia,VA,24277,28138
Virginia,VA,22192,97865
Virginia,VA,22134,0
Virginia,VA,23220,57579
Virginia,VA,24281,35219
Virginia,VA,24370,39226
Virginia,VA,23185,81313
Virginia,VA,22849,49716
Virginia,VA,24347,91425
Virginia,VA,22150,101829
Virginia,VA,23830,60693
Virginia,VA,23440,49379
Virginia,VA,22657,63878
Virginia,VA,22908,45772
Virginia,VA,23301,47414
Virginia,VA,22980,51640
Virginia,VA,22604,63539
Virginia,VA,22309,71889
Virginia,VA,23002,34802
Virginia,VA,20147,129557
Virginia,VA,22712,92848
Virginia,VA,23430,51674
Virginia,VA,23407,47900
Virginia,VA,22620,87170
Virginia,VA,20148,168857
Virginia,VA,20169,110151
Virginia,VA,23336,54787
Virginia,VA,20121,118742
Virginia,VA,23310,40465
Virginia,VA,22193,131977
Virginia,VA,20110,117006
Virginia,VA,20136,138904
Virginia,VA,20155,116625
Virginia,VA,22202,122415
Virginia,VA,24084,60566
Virginia,VA,22747,80678
Virginia,VA,24018,93470
Virginia,VA,24179,75264
Virginia,VA,22802,57114
Virginia,VA,22812,72949
Virginia,VA,24260,50849
Virginia,VA,22664,55867
Virginia,VA,24354,57972
Virginia,VA,23874,55284
Virginia,VA,24479,43972
Virginia,VA,22553,98948
Virginia,VA,22407,89947
Virginia,VA,22553,88878
Virginia,VA,22556,109948
